Timestamp,Series_No,Product_No,class
Timestamp: 12/21/15 04:35:19,WK00001576,1855,OK
Timestamp: 12/21/15 04:39:32,WK00001576,3412,OK
Timestamp: 12/21/15 04:40:40,WK00001576,5923,Failure
Timestamp: 12/21/15 04:45:45,WK00001576,418,OK
Timestamp: 12/21/15 04:47:47,WK00001576,6429,Failure
Timestamp: 12/21/15 04:52:20,WK00001576,8002,Failure
Timestamp: 12/21/15 04:54:12,WK00001576,4148,OK
Timestamp: 12/22/15 04:59:35,WK00001576,1391,OK
Timestamp: 12/22/15 05:00:33,WK00001576,2855,OK
Timestamp: 12/22/15 05:04:28,WK00001576,6714,Failure
Timestamp: 12/22/15 05:04:32,WK00001576,493,OK
Timestamp: 12/22/15 05:09:22,WK00001576,23,OK
Timestamp: 12/22/15 05:10:47,WK00001576,4031,OK
Timestamp: 12/22/15 05:14:41,WK00001576,8043,Failure
Timestamp: 12/23/15 05:15:50,YZ00001723,7387,Failure
Timestamp: 12/23/15 05:21:37,YZ00001723,4451,OK
Timestamp: 12/24/15 05:22:02,YZ00001723,7570,Failure
Timestamp: 12/24/15 05:22:03,YZ00001723,9988,Failure
Timestamp: 12/24/15 05:22:34,YZ00001723,4755,OK
Timestamp: 12/24/15 05:28:22,YZ00001723,4657,OK
Timestamp: 12/24/15 05:29:11,YZ00001723,9656,Failure
Timestamp: 12/24/15 05:30:27,YZ00001723,3688,OK
Timestamp: 12/24/15 05:31:24,YZ00001723,8803,Failure
Timestamp: 12/24/15 05:36:29,YZ00001723,4773,OK
Timestamp: 12/25/15 05:41:04,YZ00001723,9890,Failure
Timestamp: 12/25/15 05:41:17,YZ00001723,9791,Failure
Timestamp: 12/25/15 05:42:26,YZ00001723,9109,Failure
Timestamp: 12/25/15 05:44:01,YZ00001723,4531,OK
Timestamp: 12/25/15 05:46:22,YZ00001723,7860,Failure
Timestamp: 12/25/15 05:50:11,YZ00001723,4380,OK
Timestamp: 12/25/15 05:51:43,YZ00001723,7443,Failure
Timestamp: 12/25/15 05:51:59,YZ00001723,9807,Failure
Timestamp: 12/25/15 05:56:57,YZ00001723,9904,Failure
Timestamp: 12/25/15 06:00:50,YZ00001723,9847,Failure
Timestamp: 12/25/15 06:03:54,YZ00001723,8208,Failure
Timestamp: 12/25/15 06:05:20,YZ00001723,7585,Failure
Timestamp: 12/25/15 06:07:55,YZ00001723,3676,OK
Timestamp: 12/25/15 06:09:49,YZ00001723,8739,Failure
Timestamp: 12/25/15 06:14:06,YZ00001723,7429,Failure
Timestamp: 12/26/15 06:14:18,YZ00001723,4592,OK
Timestamp: 12/26/15 06:15:40,YZ00001723,8879,Failure
Timestamp: 12/27/15 06:20:11,YZ00001723,9284,Failure
Timestamp: 12/27/15 06:23:41,YZ00001723,8948,Failure
Timestamp: 12/27/15 06:24:07,YZ00001723,9907,Failure
Timestamp: 12/28/15 06:28:30,YZ00001723,8915,Failure
Timestamp: 12/28/15 06:30:26,YZ00001723,4386,OK
Timestamp: 12/29/15 06:35:04,YZ00001723,8525,Failure
Timestamp: 12/29/15 06:38:25,YZ00001723,7346,Failure
Timestamp: 12/29/15 06:39:46,YZ00001723,8808,Failure
Timestamp: 12/29/15 06:39:52,YZ00001723,4784,OK
Timestamp: 12/29/15 06:41:54,YZ00001723,8156,Failure
Timestamp: 12/29/15 06:47:02,YZ00001723,7823,Failure
Timestamp: 12/29/15 06:51:34,YZ00001723,4542,OK
Timestamp: 12/29/15 06:52:46,XK00001402,9404,Failure
Timestamp: 12/29/15 06:57:16,XK00001402,5160,Failure
Timestamp: 12/29/15 07:02:57,XK00001402,8103,Failure
Timestamp: 12/29/15 07:03:51,XK00001402,7977,Failure
Timestamp: 12/29/15 07:08:23,XK00001402,3139,OK
Timestamp: 12/29/15 07:09:56,XK00001402,1066,OK
Timestamp: 12/29/15 07:13:33,XK00001402,3535,OK
Timestamp: 12/29/15 07:18:52,XK00001402,2525,OK
Timestamp: 12/29/15 07:20:07,XK00001402,6737,Failure
Timestamp: 12/30/15 07:24:30,XK00001402,3238,OK
Timestamp: 12/31/15 07:26:25,XK00001402,6524,Failure
Timestamp: 12/31/15 07:29:54,XK00001402,3277,OK
Timestamp: 01/01/16 07:31:27,XK00001402,1680,OK
Timestamp: 01/01/16 07:35:24,XK00001402,9406,Failure
Timestamp: 01/01/16 07:35:33,XK00001402,2615,OK
Timestamp: 01/01/16 07:35:52,XK00001402,2844,OK
Timestamp: 01/01/16 07:41:13,XK00001402,1513,OK
Timestamp: 01/02/16 07:46:52,XK00001402,5959,Failure
Timestamp: 01/02/16 07:47:16,XK00001402,6076,Failure
Timestamp: 01/02/16 07:50:16,XK00001402,6322,Failure
Timestamp: 01/02/16 07:53:15,XK00001402,3101,OK
Timestamp: 01/02/16 07:54:49,XK00001402,4177,OK
Timestamp: 01/02/16 07:58:43,XK00001402,5796,Failure
Timestamp: 01/02/16 08:00:01,XK00001402,2988,OK
Timestamp: 01/02/16 08:00:13,XK00001402,9369,Failure
Timestamp: 01/02/16 08:02:13,XK00001402,4087,OK
Timestamp: 01/02/16 08:07:31,XK00001402,6529,Failure
Timestamp: 01/02/16 08:13:01,XK00001402,5378,Failure
Timestamp: 01/02/16 08:18:13,XK00001402,6399,Failure
Timestamp: 01/02/16 08:21:56,XK00001402,9396,Failure
Timestamp: 01/02/16 08:26:27,XK00001402,4074,OK
Timestamp: 01/02/16 08:27:36,WK00001576,6305,Failure
Timestamp: 01/03/16 08:32:53,WK00001576,6296,Failure
Timestamp: 01/03/16 08:37:42,WK00001576,38,OK
Timestamp: 01/03/16 08:38:00,WK00001576,1757,OK
Timestamp: 01/03/16 08:41:01,WK00001576,5399,Failure
Timestamp: 01/03/16 08:44:39,WK00001576,4033,OK
Timestamp: 01/03/16 08:48:28,WK00001576,6368,Failure
Timestamp: 01/03/16 08:49:27,WK00001576,5509,Failure
Timestamp: 01/03/16 08:49:30,WK00001576,5390,Failure
Timestamp: 01/03/16 08:53:50,WK00001576,2773,OK
Timestamp: 01/03/16 08:58:09,WK00001576,1266,OK
Timestamp: 01/03/16 09:01:50,WK00001576,6865,Failure
Timestamp: 01/03/16 09:06:34,WK00001576,5337,Failure
Timestamp: 01/03/16 09:07:16,WK00001576,8272,Failure
Timestamp: 01/04/16 09:09:05,WK00001576,7179,Failure
Timestamp: 01/04/16 09:11:37,WK00001576,2323,OK
Timestamp: 01/04/16 09:14:45,WK00001576,759,OK
Timestamp: 01/04/16 09:15:39,WK00001576,6054,Failure
Timestamp: 01/04/16 09:19:16,WK00001576,1664,OK
Timestamp: 01/05/16 09:19:30,WK00001576,4226,OK
Timestamp: 01/06/16 09:23:39,WK00001576,8051,Failure
Timestamp: 01/06/16 09:25:00,WK00001576,81,OK
Timestamp: 01/06/16 09:30:11,WK00001576,6569,Failure
Timestamp: 01/06/16 09:31:34,WK00001576,5854,Failure
Timestamp: 01/06/16 09:33:00,WK00001576,3172,OK
Timestamp: 01/06/16 09:35:41,WK00001576,2587,OK
Timestamp: 01/06/16 09:36:48,WK00001576,6159,Failure
Timestamp: 01/06/16 09:39:46,WK00001576,834,OK
Timestamp: 01/06/16 09:41:46,WK00001576,5139,Failure
Timestamp: 01/06/16 09:44:49,WK00001576,886,OK
Timestamp: 01/06/16 09:49:56,WK00001576,3233,OK
Timestamp: 01/06/16 09:55:53,WK00001576,2492,OK
Timestamp: 01/06/16 10:00:18,WK00001576,2089,OK
Timestamp: 01/07/16 10:04:35,WK00001576,6565,Failure
Timestamp: 01/07/16 10:09:35,WK00001576,449,OK
Timestamp: 01/07/16 10:13:25,WK00001576,3348,OK
Timestamp: 01/07/16 10:19:16,YZ00001723,7323,Failure
Timestamp: 01/07/16 10:25:06,YZ00001723,8327,Failure
Timestamp: 01/07/16 10:30:46,YZ00001723,4485,OK
Timestamp: 01/07/16 10:36:45,YZ00001723,7659,Failure
Timestamp: 01/07/16 10:40:40,YZ00001723,4322,OK
Timestamp: 01/07/16 10:44:05,YZ00001723,9055,Failure
Timestamp: 01/07/16 10:49:26,YZ00001723,7410,Failure
Timestamp: 01/07/16 10:51:46,YZ00001723,7761,Failure
Timestamp: 01/07/16 10:56:09,YZ00001723,7348,Failure
Timestamp: 01/07/16 11:01:58,YZ00001723,8270,Failure
Timestamp: 01/08/16 11:07:18,YZ00001723,7802,Failure
Timestamp: 01/08/16 11:08:58,YZ00001723,8143,Failure
Timestamp: 01/09/16 11:13:36,YZ00001723,2808,OK
Timestamp: 01/10/16 11:17:46,YZ00001723,8325,Failure
Timestamp: 01/10/16 11:21:57,YZ00001723,9530,Failure
Timestamp: 01/10/16 11:24:03,YZ00001723,8085,Failure
Timestamp: 01/10/16 11:26:55,YZ00001723,8180,Failure
Timestamp: 01/11/16 11:27:20,YZ00001723,4241,OK
Timestamp: 01/11/16 11:30:54,YZ00001723,3663,OK
Timestamp: 01/11/16 11:35:17,YZ00001723,8348,Failure
Timestamp: 01/11/16 11:40:12,YZ00001723,9711,Failure
Timestamp: 01/11/16 11:40:47,YZ00001723,7713,Failure
Timestamp: 01/11/16 11:41:17,YZ00001723,9742,Failure
Timestamp: 01/11/16 11:46:08,YZ00001723,8707,Failure
Timestamp: 01/11/16 11:51:18,YZ00001723,9864,Failure
Timestamp: 01/11/16 11:54:51,YZ00001723,9920,Failure
Timestamp: 01/12/16 12:00:11,YZ00001723,4605,OK
Timestamp: 01/12/16 12:03:21,YZ00001723,8379,Failure
Timestamp: 01/12/16 12:05:58,YZ00001723,8831,Failure
Timestamp: 01/13/16 12:10:20,YZ00001723,9449,Failure
Timestamp: 01/14/16 12:13:15,YZ00001723,9805,Failure
Timestamp: 01/14/16 12:13:40,YZ00001723,7850,Failure
Timestamp: 01/14/16 12:16:42,YZ00001723,7625,Failure
Timestamp: 01/14/16 12:20:54,YZ00001723,9973,Failure
Timestamp: 01/14/16 12:21:27,YZ00001723,8977,Failure
Timestamp: 01/14/16 12:23:11,YZ00001723,9147,Failure
Timestamp: 01/14/16 12:23:22,YZ00001723,7562,Failure
Timestamp: 01/14/16 12:24:08,YZ00001723,8870,Failure
Timestamp: 01/14/16 12:26:43,YZ00001723,7431,Failure
Timestamp: 01/14/16 12:27:37,YZ00001723,7835,Failure
Timestamp: 01/14/16 12:28:12,YZ00001723,3610,OK
Timestamp: 01/14/16 12:29:10,YZ00001723,8771,Failure
Timestamp: 01/14/16 12:29:52,YZ00001723,7536,Failure
Timestamp: 01/14/16 12:30:26,YZ00001723,4927,OK
Timestamp: 01/14/16 12:35:55,XK00001402,6154,Failure
Timestamp: 01/14/16 12:37:37,XK00001402,1357,OK
Timestamp: 01/14/16 12:40:40,XK00001402,1033,OK
Timestamp: 01/14/16 12:43:09,XK00001402,8171,Failure
Timestamp: 01/15/16 12:45:40,XK00001402,66,OK
Timestamp: 01/16/16 12:46:27,XK00001402,5270,Failure
Timestamp: 01/16/16 12:47:15,XK00001402,582,OK
Timestamp: 01/16/16 12:52:54,XK00001402,2093,OK
Timestamp: 01/17/16 12:56:06,XK00001402,1281,OK
Timestamp: 01/17/16 12:56:29,XK00001402,1491,OK
Timestamp: 01/17/16 13:00:23,XK00001402,3792,OK
Timestamp: 01/18/16 13:05:12,XK00001402,3064,OK
Timestamp: 01/18/16 13:08:48,XK00001402,6228,Failure
Timestamp: 01/19/16 13:12:41,XK00001402,6790,Failure
Timestamp: 01/19/16 13:17:25,XK00001402,3027,OK
Timestamp: 01/19/16 13:20:23,XK00001402,501,OK
Timestamp: 01/19/16 13:23:19,XK00001402,6940,Failure
Timestamp: 01/19/16 13:28:19,XK00001402,6653,Failure
Timestamp: 01/20/16 13:30:16,XK00001402,5434,Failure
Timestamp: 01/20/16 13:33:53,XK00001402,1056,OK
Timestamp: 01/20/16 13:38:40,XK00001402,2464,OK
Timestamp: 01/20/16 13:40:38,XK00001402,476,OK
Timestamp: 01/20/16 13:46:16,XK00001402,6011,Failure
Timestamp: 01/20/16 13:50:57,XK00001402,6571,Failure
Timestamp: 01/20/16 13:52:20,XK00001402,2651,OK
Timestamp: 01/21/16 13:54:19,XK00001402,5319,Failure
Timestamp: 01/21/16 13:58:56,XK00001402,5597,Failure
Timestamp: 01/21/16 14:00:35,XK00001402,684,OK
Timestamp: 01/22/16 14:02:49,XK00001402,6881,Failure
Timestamp: 01/22/16 14:07:37,XK00001402,6862,Failure
Timestamp: 01/23/16 14:12:34,XK00001402,7118,Failure
Timestamp: 01/23/16 14:14:28,XK00001402,1911,OK
Timestamp: 01/23/16 14:17:23,XK00001402,5182,Failure
Timestamp: 01/23/16 14:22:28,XK00001402,1452,OK
Timestamp: 01/23/16 14:22:54,XK00001402,1130,OK
Timestamp: 01/23/16 14:22:56,XK00001402,6025,Failure
Timestamp: 01/23/16 14:23:07,XK00001402,2145,OK
Timestamp: 01/23/16 14:28:07,XK00001402,6618,Failure
Timestamp: 01/23/16 14:31:22,XK00001402,6317,Failure
Timestamp: 01/23/16 14:37:01,WK00001576,7021,Failure
Timestamp: 01/23/16 14:42:32,WK00001576,218,OK
Timestamp: 01/23/16 14:46:56,WK00001576,7005,Failure
Timestamp: 01/23/16 14:52:44,WK00001576,1311,OK
Timestamp: 01/23/16 14:55:28,WK00001576,6133,Failure
Timestamp: 01/23/16 14:56:53,WK00001576,1392,OK
Timestamp: 01/23/16 15:01:49,WK00001576,1026,OK
Timestamp: 01/23/16 15:03:15,WK00001576,5425,Failure
Timestamp: 01/23/16 15:08:33,WK00001576,1379,OK
Timestamp: 01/23/16 15:12:02,WK00001576,5122,Failure
Timestamp: 01/23/16 15:12:08,WK00001576,5927,Failure
Timestamp: 01/23/16 15:14:02,WK00001576,5,OK
Timestamp: 01/23/16 15:15:01,WK00001576,2336,OK
Timestamp: 01/23/16 15:17:39,WK00001576,6519,Failure
Timestamp: 01/23/16 15:21:05,WK00001576,5608,Failure
Timestamp: 01/24/16 15:22:31,WK00001576,6369,Failure
Timestamp: 01/24/16 15:27:10,WK00001576,1272,OK
Timestamp: 01/24/16 15:30:58,WK00001576,2157,OK
Timestamp: 01/25/16 15:32:22,WK00001576,3276,OK
Timestamp: 01/25/16 15:35:26,WK00001576,5344,Failure
Timestamp: 01/25/16 15:38:48,WK00001576,791,OK
Timestamp: 01/25/16 15:42:38,WK00001576,5110,Failure
Timestamp: 01/25/16 15:43:20,WK00001576,3329,OK
Timestamp: 01/25/16 15:49:07,WK00001576,3940,OK
Timestamp: 01/25/16 15:50:35,WK00001576,5171,Failure
Timestamp: 01/25/16 15:54:49,WK00001576,7911,Failure
Timestamp: 01/25/16 16:00:32,WK00001576,1926,OK
Timestamp: 01/25/16 16:03:44,WK00001576,2314,OK
Timestamp: 01/25/16 16:05:20,WK00001576,1462,OK
Timestamp: 01/26/16 16:06:01,WK00001576,1418,OK
Timestamp: 01/26/16 16:07:15,WK00001576,5143,Failure
Timestamp: 01/26/16 16:10:03,WK00001576,3485,OK
Timestamp: 01/26/16 16:10:16,WK00001576,842,OK
Timestamp: 01/26/16 16:12:02,WK00001576,2367,OK
Timestamp: 01/26/16 16:12:09,WK00001576,5531,Failure
Timestamp: 01/26/16 16:12:25,WK00001576,1267,OK
Timestamp: 01/26/16 16:16:41,WK00001576,7019,Failure
Timestamp: 01/26/16 16:17:11,WK00001576,7908,Failure
Timestamp: 01/26/16 16:18:50,WK00001576,2372,OK
Timestamp: 01/26/16 16:21:05,WK00001576,5415,Failure
Timestamp: 01/26/16 16:26:01,YZ00001723,8670,Failure
Timestamp: 01/26/16 16:30:25,YZ00001723,4491,OK
Timestamp: 01/27/16 16:33:53,YZ00001723,9682,Failure
Timestamp: 01/27/16 16:36:06,YZ00001723,7351,Failure
Timestamp: 01/27/16 16:40:29,YZ00001723,8279,Failure
Timestamp: 01/27/16 16:43:38,YZ00001723,8796,Failure
Timestamp: 01/27/16 16:44:39,YZ00001723,4736,OK
Timestamp: 01/27/16 16:46:52,YZ00001723,4682,OK
Timestamp: 01/27/16 16:52:36,YZ00001723,8590,Failure
Timestamp: 01/28/16 16:56:56,YZ00001723,4303,OK
Timestamp: 01/28/16 16:57:43,YZ00001723,8665,Failure
Timestamp: 01/28/16 17:00:29,YZ00001723,9708,Failure
Timestamp: 01/28/16 17:05:35,YZ00001723,9132,Failure
Timestamp: 01/28/16 17:10:40,YZ00001723,8794,Failure
Timestamp: 01/28/16 17:14:10,YZ00001723,4702,OK
Timestamp: 01/28/16 17:19:44,YZ00001723,4414,OK
Timestamp: 01/28/16 17:22:54,YZ00001723,7640,Failure
Timestamp: 01/28/16 17:25:32,YZ00001723,4206,OK
Timestamp: 01/29/16 17:25:45,YZ00001723,4836,OK
Timestamp: 01/29/16 17:26:21,YZ00001723,7797,Failure
Timestamp: 01/29/16 17:28:21,YZ00001723,4357,OK
Timestamp: 01/29/16 17:33:46,YZ00001723,7838,Failure
Timestamp: 01/29/16 17:36:08,YZ00001723,6950,Failure
Timestamp: 01/29/16 17:36:46,YZ00001723,4563,OK
Timestamp: 01/29/16 17:38:49,YZ00001723,8767,Failure
Timestamp: 01/29/16 17:44:41,YZ00001723,9997,Failure
Timestamp: 01/29/16 17:46:09,YZ00001723,9288,Failure
Timestamp: 01/29/16 17:50:21,YZ00001723,4870,OK
Timestamp: 01/29/16 17:51:52,YZ00001723,8222,Failure
Timestamp: 01/29/16 17:57:20,YZ00001723,4296,OK
Timestamp: 01/29/16 18:02:04,YZ00001723,9137,Failure
Timestamp: 01/29/16 18:03:41,YZ00001723,4733,OK
Timestamp: 01/29/16 18:04:34,XK00001402,5790,Failure
Timestamp: 01/29/16 18:06:03,XK00001402,5433,Failure
Timestamp: 01/29/16 18:09:22,XK00001402,565,OK
Timestamp: 01/29/16 18:15:12,XK00001402,3257,OK
Timestamp: 01/29/16 18:19:32,XK00001402,1080,OK
Timestamp: 01/30/16 18:23:44,XK00001402,2858,OK
Timestamp: 01/30/16 18:25:04,XK00001402,7013,Failure
Timestamp: 01/30/16 18:26:37,XK00001402,7929,Failure
Timestamp: 01/30/16 18:29:05,XK00001402,3491,OK
Timestamp: 01/30/16 18:33:28,XK00001402,6977,Failure
Timestamp: 01/30/16 18:36:18,XK00001402,4088,OK
Timestamp: 01/30/16 18:39:14,XK00001402,1486,OK
Timestamp: 01/30/16 18:44:12,XK00001402,1622,OK
Timestamp: 01/30/16 18:49:56,XK00001402,876,OK
Timestamp: 01/30/16 18:50:18,XK00001402,4086,OK
Timestamp: 01/30/16 18:54:02,XK00001402,2448,OK
Timestamp: 01/30/16 18:54:52,XK00001402,8352,Failure
Timestamp: 01/30/16 18:58:10,XK00001402,7774,Failure
Timestamp: 01/31/16 18:58:30,XK00001402,5888,Failure
Timestamp: 01/31/16 19:03:50,XK00001402,7041,Failure
Timestamp: 01/31/16 19:09:23,XK00001402,5045,Failure
Timestamp: 02/01/16 19:10:23,XK00001402,8138,Failure
Timestamp: 02/01/16 19:11:29,XK00001402,7862,Failure
Timestamp: 02/01/16 19:16:53,XK00001402,5975,Failure
Timestamp: 02/01/16 19:19:33,XK00001402,5180,Failure
Timestamp: 02/01/16 19:20:54,XK00001402,7004,Failure
Timestamp: 02/01/16 19:22:59,XK00001402,2573,OK
Timestamp: 02/01/16 19:23:52,XK00001402,3267,OK
Timestamp: 02/01/16 19:28:26,XK00001402,2962,OK
Timestamp: 02/01/16 19:34:04,XK00001402,5613,Failure
Timestamp: 02/01/16 19:34:59,XK00001402,8201,Failure
Timestamp: 02/01/16 19:37:55,XK00001402,7191,Failure
Timestamp: 02/01/16 19:38:44,XK00001402,11,OK
Timestamp: 02/01/16 19:39:22,XK00001402,537,OK
Timestamp: 02/01/16 19:40:19,XK00001402,1975,OK
Timestamp: 02/01/16 19:43:32,XK00001402,2756,OK
Timestamp: 02/02/16 19:46:10,XK00001402,3573,OK
Timestamp: 02/03/16 19:51:43,XK00001402,5832,Failure
Timestamp: 02/03/16 19:53:22,XK00001402,1504,OK
Timestamp: 02/03/16 19:57:26,XK00001402,5909,Failure
Timestamp: 02/03/16 19:58:38,WK00001576,1824,OK
Timestamp: 02/03/16 20:03:39,WK00001576,5043,Failure
Timestamp: 02/03/16 20:08:38,WK00001576,1716,OK
Timestamp: 02/03/16 20:10:58,WK00001576,1455,OK
Timestamp: 02/03/16 20:15:27,WK00001576,3347,OK
Timestamp: 02/03/16 20:20:26,WK00001576,7949,Failure
Timestamp: 02/03/16 20:23:37,WK00001576,3123,OK
Timestamp: 02/04/16 20:26:54,WK00001576,4185,OK
Timestamp: 02/04/16 20:28:02,WK00001576,3568,OK
Timestamp: 02/04/16 20:33:21,WK00001576,261,OK
Timestamp: 02/04/16 20:37:11,WK00001576,6715,Failure
Timestamp: 02/04/16 20:40:30,WK00001576,1992,OK
Timestamp: 02/04/16 20:42:08,WK00001576,6925,Failure
Timestamp: 02/04/16 20:45:51,WK00001576,6889,Failure
Timestamp: 02/05/16 20:50:57,WK00001576,2473,OK
Timestamp: 02/05/16 20:54:07,WK00001576,625,OK
Timestamp: 02/05/16 20:54:22,WK00001576,550,OK
Timestamp: 02/05/16 20:57:18,WK00001576,2736,OK
Timestamp: 02/05/16 20:57:56,WK00001576,8045,Failure
Timestamp: 02/05/16 20:59:33,WK00001576,1131,OK
Timestamp: 02/05/16 21:03:14,WK00001576,3886,OK
Timestamp: 02/05/16 21:07:50,WK00001576,2061,OK
Timestamp: 02/05/16 21:13:40,WK00001576,3471,OK
Timestamp: 02/05/16 21:18:46,WK00001576,3973,OK
Timestamp: 02/06/16 21:23:02,WK00001576,2472,OK
Timestamp: 02/07/16 21:24:08,WK00001576,3758,OK
Timestamp: 02/07/16 21:29:51,WK00001576,6941,Failure
Timestamp: 02/07/16 21:30:16,WK00001576,4073,OK
Timestamp: 02/07/16 21:35:39,WK00001576,3350,OK
Timestamp: 02/08/16 21:40:48,WK00001576,5206,Failure
Timestamp: 02/08/16 21:45:13,WK00001576,1839,OK
Timestamp: 02/09/16 21:48:03,WK00001576,9420,Failure
Timestamp: 02/09/16 21:52:15,WK00001576,2302,OK
Timestamp: 02/09/16 21:56:16,WK00001576,6894,Failure
Timestamp: 02/10/16 22:00:46,WK00001576,46,OK
Timestamp: 02/10/16 22:01:06,WK00001576,659,OK
Timestamp: 02/11/16 22:03:34,WK00001576,1263,OK
Timestamp: 02/11/16 22:05:25,WK00001576,40,OK
Timestamp: 02/11/16 22:07:39,WK00001576,783,OK
Timestamp: 02/11/16 22:09:58,WK00001576,149,OK
Timestamp: 02/11/16 22:15:18,YZ00001723,9253,Failure
Timestamp: 02/11/16 22:15:55,YZ00001723,8496,Failure
Timestamp: 02/11/16 22:21:12,YZ00001723,7311,Failure
Timestamp: 02/11/16 22:23:22,YZ00001723,9933,Failure
Timestamp: 02/11/16 22:28:47,YZ00001723,3683,OK
Timestamp: 02/11/16 22:30:11,YZ00001723,6995,Failure
Timestamp: 02/11/16 22:31:44,YZ00001723,9309,Failure
Timestamp: 02/11/16 22:35:32,YZ00001723,4399,OK
Timestamp: 02/11/16 22:36:42,YZ00001723,4338,OK
Timestamp: 02/11/16 22:39:40,YZ00001723,4896,OK
Timestamp: 02/11/16 22:41:10,YZ00001723,4274,OK
Timestamp: 02/11/16 22:46:46,YZ00001723,4611,OK
Timestamp: 02/11/16 22:46:48,YZ00001723,9983,Failure
Timestamp: 02/11/16 22:47:57,YZ00001723,6955,Failure
Timestamp: 02/11/16 22:52:06,YZ00001723,3646,OK
Timestamp: 02/12/16 22:52:37,YZ00001723,7373,Failure
Timestamp: 02/12/16 22:58:01,YZ00001723,9699,Failure
Timestamp: 02/12/16 23:02:24,YZ00001723,9096,Failure
Timestamp: 02/12/16 23:07:44,YZ00001723,3654,OK
Timestamp: 02/12/16 23:13:19,YZ00001723,8923,Failure
Timestamp: 02/12/16 23:14:50,YZ00001723,9133,Failure
Timestamp: 02/12/16 23:16:36,YZ00001723,7729,Failure
Timestamp: 02/12/16 23:17:57,YZ00001723,7425,Failure
Timestamp: 02/12/16 23:20:14,YZ00001723,4280,OK
Timestamp: 02/12/16 23:21:25,YZ00001723,9446,Failure
Timestamp: 02/12/16 23:26:32,YZ00001723,7389,Failure
Timestamp: 02/12/16 23:28:26,YZ00001723,7898,Failure
Timestamp: 02/12/16 23:33:45,YZ00001723,4550,OK
Timestamp: 02/13/16 23:39:26,YZ00001723,9740,Failure
Timestamp: 02/13/16 23:43:05,YZ00001723,4653,OK
Timestamp: 02/13/16 23:44:11,YZ00001723,4332,OK
Timestamp: 02/13/16 23:48:28,XK00001402,2378,OK
Timestamp: 02/13/16 23:53:32,XK00001402,609,OK
Timestamp: 02/13/16 23:56:48,XK00001402,2794,OK
Timestamp: 02/14/16 00:00:58,XK00001402,5701,Failure
Timestamp: 02/14/16 00:06:55,XK00001402,2257,OK
Timestamp: 02/14/16 00:09:49,XK00001402,6419,Failure
Timestamp: 02/14/16 00:10:47,XK00001402,437,OK
Timestamp: 02/14/16 00:14:21,XK00001402,1310,OK
Timestamp: 02/14/16 00:20:01,XK00001402,575,OK
Timestamp: 02/14/16 00:20:20,XK00001402,5126,Failure
Timestamp: 02/15/16 00:20:49,XK00001402,5104,Failure
Timestamp: 02/15/16 00:22:45,XK00001402,2418,OK
Timestamp: 02/15/16 00:26:29,XK00001402,6143,Failure
Timestamp: 02/15/16 00:31:26,XK00001402,3918,OK
Timestamp: 02/15/16 00:32:55,XK00001402,4071,OK
Timestamp: 02/15/16 00:35:53,XK00001402,2278,OK
Timestamp: 02/15/16 00:35:56,XK00001402,1405,OK
Timestamp: 02/15/16 00:37:46,XK00001402,4174,OK
Timestamp: 02/15/16 00:42:18,XK00001402,6788,Failure
Timestamp: 02/16/16 00:43:50,XK00001402,2622,OK
Timestamp: 02/16/16 00:45:55,XK00001402,1476,OK
Timestamp: 02/16/16 00:46:53,XK00001402,5244,Failure
Timestamp: 02/16/16 00:48:04,XK00001402,6319,Failure
Timestamp: 02/16/16 00:50:40,XK00001402,5906,Failure
Timestamp: 02/16/16 00:53:12,XK00001402,5570,Failure
Timestamp: 02/16/16 00:53:54,XK00001402,6700,Failure
Timestamp: 02/16/16 00:56:36,XK00001402,231,OK
Timestamp: 02/16/16 00:59:31,XK00001402,5262,Failure
Timestamp: 02/16/16 01:02:34,XK00001402,8046,Failure
Timestamp: 02/16/16 01:06:51,XK00001402,2433,OK
Timestamp: 02/16/16 01:09:13,XK00001402,1537,OK
Timestamp: 02/16/16 01:10:38,XK00001402,3199,OK
Timestamp: 02/16/16 01:14:42,XK00001402,5872,Failure
Timestamp: 02/16/16 01:15:32,XK00001402,2720,OK
Timestamp: 02/16/16 01:19:07,XK00001402,6273,Failure
Timestamp: 02/16/16 01:20:19,XK00001402,5320,Failure
Timestamp: 02/16/16 01:26:03,XK00001402,1706,OK
Timestamp: 02/16/16 01:30:23,XK00001402,8162,Failure
Timestamp: 02/16/16 01:31:08,XK00001402,3423,OK
Timestamp: 02/17/16 01:33:22,XK00001402,2926,OK
Timestamp: 02/17/16 01:37:47,XK00001402,7082,Failure
Timestamp: 02/17/16 01:39:50,XK00001402,6517,Failure
Timestamp: 02/17/16 01:40:05,XK00001402,1279,OK
Timestamp: 02/17/16 01:43:06,XK00001402,3998,OK
Timestamp: 02/17/16 01:47:50,XK00001402,6194,Failure
Timestamp: 02/18/16 01:48:34,XK00001402,3803,OK
Timestamp: 02/18/16 01:50:40,WK00001576,6044,Failure
Timestamp: 02/18/16 01:53:12,WK00001576,2564,OK
Timestamp: 02/19/16 01:54:28,WK00001576,3381,OK
Timestamp: 02/19/16 01:56:17,WK00001576,7066,Failure
Timestamp: 02/19/16 02:00:52,WK00001576,3876,OK
Timestamp: 02/19/16 02:02:58,WK00001576,2873,OK
Timestamp: 02/19/16 02:07:37,WK00001576,207,OK
Timestamp: 02/19/16 02:07:40,WK00001576,3357,OK
